FECHA - HORA UTC,LATITUD (°),LONGITUD (°),PROF. (Km),MAGNITUD,TIPO MAGNITUD,FASES,RMS (Seg),GAP (°),ERROR LATITUD (Km),ERROR LONGITUD (Km),ERROR PROFUNDIDAD (Km),REGION,ESTADO
2021-09-16 19:16:54,"6,912","-73,167","151,57","1,9",MLr_3,11,"0,4",123,"2,505","1,929","2,59","Girón - Santander, Colombia",manual
2021-09-16 20:16:45,"6,754","-73,171","133,52","1,8",MLr_3,11,"0,8",136,"6,213","6,647",10,"Los Santos - Santander, Colombia",manual
2021-09-16 22:41:27,"6,737","-73,188","129,77","1,7",MLr_3,9,"0,7",134,"6,079","6,663","10,08","Villanueva - Santander, Colombia",manual
2021-09-16 23:12:15,"6,86","-73,148","134,92","1,6",MLr_3,10,"0,4",170,"4,384","4,384","4,6","Los Santos - Santander, Colombia",manual
2021-09-17 02:44:49,"6,779","-73,154","136,33","2,1",MLr_3,15,1,81,"5,242","5,67","7,99","Los Santos - Santander, Colombia",manual
2021-09-17 03:34:04,"6,766","-73,176","141,02","1,9",MLr_3,10,"0,8",77,"5,561","6,817","8,62","Los Santos - Santander, Colombia",manual
2021-09-17 03:35:44,"7,139","-73,37","115,55","1,4",MLr_vmm,10,"0,2",122,"1,061","1,061",2,"Girón - Santander, Colombia",manual
2021-09-17 04:00:40,"6,695","-72,939","13,16","1,5",MLr_3,7,1,87,"2,971","4,922","6,89","Aratoca - Santander, Colombia",manual
2021-09-17 05:38:58,"6,727","-73,162","138,79","2,1",MLr_3,19,"1,1",65,"4,508","4,607","7,49","Villanueva - Santander, Colombia",manual
2021-09-17 06:00:46,"6,334","-73,173","131,54","1,3",MLr_3,6,"0,1",171,"1,768","1,768","1,9","Charalá - Santander, Colombia",manual
2021-09-17 06:56:15,"6,757","-73,202","137,62","2,2",MLr_3,27,"1,1",62,"3,942","4,764","6,74","Villanueva - Santander, Colombia",manual
2021-09-17 07:19:45,"6,286","-73,625","110,14","1,1",MLr_vmm,13,"0,3",89,"1,626","1,626","3,1","El Guacamayo - Santander, Colombia",manual
2021-09-17 07:34:07,"6,906","-73,392","116,48",3,MLr_vmm,81,"0,7",42,"0,849","0,849","1,7","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-17 08:04:15,"6,783","-73,261","124,61","1,5",MLr_3,8,"0,8",114,"6,332","7,593","9,44","Zapatoca - Santander, Colombia",manual
2021-09-17 08:14:53,"6,46","-73,766","95,71",1,MLr_vmm,11,"0,4",124,"2,192","2,192","3,9","Landázuri - Santander, Colombia",manual
2021-09-17 08:16:53,"6,762","-73,163","141,48","1,9",MLr_3,16,1,80,"6,498","5,455","8,13","Los Santos - Santander, Colombia",manual
2021-09-17 08:18:55,"7,272","-73,121","145,69","1,6",MLr_vmm,23,"0,4",180,"1,485","1,485","1,9","Rionegro - Santander, Colombia",manual
2021-09-17 09:04:18,"6,715","-73,184","131,64","1,7",MLr_3,10,"0,9",78,"5,855","6,624","8,62","Villanueva - Santander, Colombia",manual
2021-09-17 09:32:50,"6,745","-73,261","131,64","1,8",MLr_3,15,"0,8",110,"4,596","5,915","7,96","Zapatoca - Santander, Colombia",manual
2021-09-17 09:55:46,"6,707","-73,158","135,39","1,9",MLr_3,16,"0,8",66,"4,678","5,066","7,58","Villanueva - Santander, Colombia",manual
2021-09-17 10:51:21,"6,673","-73,274","130,23","1,6",MLr_3,8,"0,4",95,"7,43","9,055","11,37","Galán - Santander, Colombia",manual
2021-09-17 12:01:02,"6,694","-73,244","133,98","1,6",MLr_3,10,"0,5",109,"5,969","7,087","9,59","Barichara - Santander, Colombia",manual
2021-09-17 12:23:19,"6,686","-73,257","141,02","1,7",MLr_3,9,"0,8",101,"6,817","7,766","11,42","Barichara - Santander, Colombia",manual
2021-09-17 12:41:03,"6,652","-73,171","141,95","1,8",MLr_3,9,"0,4",139,"8,75","8,987","10,34","Villanueva - Santander, Colombia",manual
2021-09-17 13:02:25,"6,669","-73,27","133,05","1,8",MLr_3,8,"0,4",95,"7,88","6,665","10,58","Galán - Santander, Colombia",manual
2021-09-17 13:45:22,"6,754","-73,206","131,64","2,1",MLr_3,14,"0,8",69,"5,001","5,359","8,29","Villanueva - Santander, Colombia",manual
2021-09-17 14:02:01,"6,772","-73,166","136,91","2,6",MLr_3,24,"1,1",65,"3,838","4,064","7,69","Los Santos - Santander, Colombia",manual
2021-09-17 14:12:31,"6,766","-73,214","122,73",2,MLr_3,13,"0,9",130,"4,285","6,476","11,43","Zapatoca - Santander, Colombia",manual
2021-09-17 16:36:54,"6,761","-73,164","139,49","2,8",MLr_3,29,1,65,"3,431","4,083","7,18","Los Santos - Santander, Colombia",manual
2021-09-17 17:34:07,"6,843","-73,188","142,69","1,7",MLr_3,10,"0,2",148,"1,344","1,344","1,8","Zapatoca - Santander, Colombia",manual
2021-09-17 17:39:21,"6,841","-73,164","143,24","2,7",MLr_3,25,"1,2",64,"3,818","4,531","7,54","Los Santos - Santander, Colombia",manual
2021-09-17 18:25:34,"6,766","-73,167","135,39","2,2",MLr,23,1,65,"4,188","4,296","8,11","Los Santos - Santander, Colombia",manual
2021-09-17 18:28:44,"6,779","-73,171","139,61","2,1",MLr_3,14,"1,2",64,"5,51","6,494","9,85","Los Santos - Santander, Colombia",manual
2021-09-17 20:34:28,"6,808","-73,126","147,04","1,7",MLr_3,14,"0,4",139,"1,485","1,485",3,"Los Santos - Santander, Colombia",manual
2021-09-17 21:19:33,"6,803","-73,118","131,75","1,4",MLr_3,8,"0,4",140,"3,253","3,253","5,7","Los Santos - Santander, Colombia",manual
2021-09-17 22:19:30,"6,743","-73,169","130,94","1,9",MLr_3,12,"0,7",120,"4,672","6,123","10,55","Los Santos - Santander, Colombia",manual
2021-09-18 00:12:23,"6,8","-73,146","138,67","2,1",MLr_3,17,"1,2",119,"4,42","5,953","8,33","Los Santos - Santander, Colombia",manual
2021-09-18 01:03:16,"6,749","-73,193","128,36","1,7",MLr_3,9,"0,8",133,"5,569","6,756","11,04","Villanueva - Santander, Colombia",manual
2021-09-18 02:31:42,"6,84","-73,169","143,65","1,6",MLr,20,"0,4",68,"1,485","1,485","2,4","Los Santos - Santander, Colombia",manual
2021-09-18 02:50:43,"6,622","-73,184",148,"1,6",MLr_3,9,"0,9",235,"7,849","7,849","7,2","Barichara - Santander, Colombia",manual
2021-09-18 03:21:18,"6,83","-73,223","140,08","1,8",MLr_3,11,"1,1",174,"5,012","8,012","9,87","Zapatoca - Santander, Colombia",manual
2021-09-18 03:51:05,"6,729","-73,149","142,77","2,6",MLr_3,31,"1,1",66,"3,223","4,3","5,96","Villanueva - Santander, Colombia",manual
2021-09-18 04:17:00,"6,821","-73,201","129,77","1,6",MLr_3,8,"0,6",129,"5,553","8,189","10,14","Zapatoca - Santander, Colombia",manual
2021-09-18 05:40:21,"6,737","-73,15","133,05","1,7",MLr_3,13,"0,6",66,"4,322","5,292","8,32","Los Santos - Santander, Colombia",manual
2021-09-18 05:44:44,"6,779","-73,201","135,86","1,9",MLr_3,15,"0,9",62,"4,878","5,843","7,97","Zapatoca - Santander, Colombia",manual
2021-09-18 05:53:28,"6,234","-73,633","98,61","1,2",MLr_vmm,9,"0,4",110,"2,404","2,404","4,5","La Paz - Santander, Colombia",manual
2021-09-18 05:57:35,"6,673","-73,214","132,11","1,6",MLr_3,8,"0,5",122,"8,029","8,238","9,94","Barichara - Santander, Colombia",manual
2021-09-18 05:59:24,"6,793","-73,209","140,9","2,9",MLr_3,33,"1,2",61,"3,18","4,236","6,2","Zapatoca - Santander, Colombia",manual
2021-09-18 06:15:01,"6,732","-73,188","124,14","1,5",MLr_3,6,"0,4",147,"10,298","11,838","11,29","Villanueva - Santander, Colombia",manual
2021-09-18 07:56:41,"6,728","-73,167","134,92","1,7",MLr_3,15,"0,9",137,"4,755","6,411","7,89","Villanueva - Santander, Colombia",manual
2021-09-18 08:34:49,"6,762","-73,167","131,64","1,7",MLr_3,11,"0,7",71,"5,294","6,143","7,98","Los Santos - Santander, Colombia",manual
2021-09-18 08:42:57,"6,754","-73,201","126,95","1,7",MLr_3,6,"0,5",143,"7,948","8,957","10,83","Villanueva - Santander, Colombia",manual
2021-09-18 08:43:49,"6,754","-73,21","134,45",2,MLr_3,21,"0,9",63,"5,36","4,892","7,4","Villanueva - Santander, Colombia",manual
2021-09-18 09:20:15,"6,017","-73,689","99,77","1,7",MLr_3,9,"0,7",80,"5,79","4,372","9,64","Vélez - Santander, Colombia",manual
2021-09-18 09:24:38,"6,663","-73,399","122,51","1,2",MLr_vmm,7,"0,3",155,"5,657","5,657","5,3","El Carmen - Santander, Colombia",manual
2021-09-18 09:58:56,"6,749","-73,188","136,33","2,1",MLr_3,20,"1,1",63,"4,94","5,219","7,52","Villanueva - Santander, Colombia",manual
2021-09-18 10:03:51,"6,753","-73,205","141,42","1,5",MLr_3,8,"0,1",141,"1,556","1,556","1,3","Villanueva - Santander, Colombia",manual
2021-09-18 10:05:40,"6,804","-73,231","131,64","1,5",MLr_3,7,"0,5",122,"6,64","9,056","12,46","Zapatoca - Santander, Colombia",manual
2021-09-18 10:23:25,"6,782","-73,198","138,32","2,9",MLr_3,35,"1,2",62,"3,124","4,323","5,95","Los Santos - Santander, Colombia",manual
2021-09-18 10:31:48,"6,732","-73,154","133,52",2,MLr_3,14,"0,9",66,"4,756","4,744","8,56","Los Santos - Santander, Colombia",manual
2021-09-18 10:53:57,"6,72","-73,184","135,86","1,9",MLr_3,13,1,71,"5,777","5,385","9,08","Villanueva - Santander, Colombia",manual
2021-09-18 11:21:23,"6,8","-73,257",145,"1,5",MLr_3,7,"0,2",148,"2,828","2,828","2,6","Zapatoca - Santander, Colombia",manual
2021-09-18 11:41:47,"6,73","-73,139","131,41","2,4",MLr_3,22,1,67,"4,257","4,331","6,85","Jordán - Santander, Colombia",manual
2021-09-18 12:06:03,"6,784","-73,202","139,26","2,2",MLr_3,21,"0,9",68,"4,092","4,856","7,03","Zapatoca - Santander, Colombia",manual
2021-09-18 12:14:05,"6,742","-73,145","138,79","2,1",MLr_3,19,"0,9",114,"4,517","5,014","7,5","Los Santos - Santander, Colombia",manual
2021-09-18 12:29:53,"6,053","-73,721","105,16","1,6",MLr_vmm,22,"0,7",73,"1,768","1,768","4,3","Vélez - Santander, Colombia",manual
2021-09-18 12:43:37,"6,741","-73,193","125,55","1,7",MLr_3,8,"0,5",133,"5,742","6,407","10,43","Villanueva - Santander, Colombia",manual
2021-09-18 13:18:37,"6,737","-73,154","133,05","1,4",MLr_3,5,"0,4",138,"7,806","12,358","11,4","Los Santos - Santander, Colombia",manual
2021-09-18 13:41:11,"6,792","-73,176","124,61","1,8",MLr_3,7,"0,6",133,"5,932","6,788","11,16","Los Santos - Santander, Colombia",manual
2021-09-18 13:55:40,"6,778","-73,172","140,43","2,8",MLr_3,29,"1,1",64,"3,631","4,092","7,13","Los Santos - Santander, Colombia",manual
2021-09-18 17:54:10,"6,738","-73,092","130,91","1,4",MLr_3,8,"0,8",146,"6,435","6,435","9,6","Los Santos - Santander, Colombia",manual
2021-09-18 19:12:17,"6,619","-73,19","25,12","1,8",MLr_3,9,1,131,"3,943","5,328","4,93","Barichara - Santander, Colombia",manual
2021-09-18 19:48:29,"6,732","-73,176","130,7","1,5",MLr_3,6,"0,9",136,"6,825","10,045","11,11","Villanueva - Santander, Colombia",manual
2021-09-18 20:44:58,"6,785","-73,156","140,42","1,7",MLr_3,13,1,136,"4,808","4,808","9,5","Los Santos - Santander, Colombia",manual
2021-09-18 21:48:25,"6,776","-73,172","138,55","2,8",MLr_3,30,"0,7",64,"3,478","4,712","6,12","Los Santos - Santander, Colombia",manual
2021-09-18 23:45:51,"6,694","-73,21","123,67","1,9",MLr_3,10,1,119,"6,889","6,578","10,15","Barichara - Santander, Colombia",manual
2021-09-19 00:12:34,"6,788","-73,159",149,"2,1",MLr_3,29,"0,5",65,"1,202","1,202","2,2","Los Santos - Santander, Colombia",manual
2021-09-19 01:56:32,"6,737","-73,137","126,95","1,6",MLr_3,12,"0,9",74,"5,333","4,888","8,9","Los Santos - Santander, Colombia",manual
2021-09-19 04:09:06,"6,779","-73,167","137,27","1,5",MLr_3,6,"0,4",140,"9,061","10,163","11,36","Los Santos - Santander, Colombia",manual
2021-09-19 04:28:45,"6,802","-73,147","142,53","1,5",MLr_3,9,"0,1",136,"0,778","0,778","1,3","Los Santos - Santander, Colombia",manual
2021-09-19 06:58:37,"6,894","-73,251","120,54","1,4",MLr_vmm,16,"0,4",105,"1,768","1,768","2,2","Betulia - Santander, Colombia",manual
2021-09-19 07:44:43,"6,848","-73,105","126,44","1,4",MLr_3,10,"0,5",139,"3,182","3,182","5,4","Los Santos - Santander, Colombia",manual
2021-09-19 07:50:07,"6,782","-73,194","136,21","2,2",MLr_3,24,"1,1",63,"3,72","4,618","6,71","Los Santos - Santander, Colombia",manual
2021-09-19 08:10:15,"6,58","-73,493","117,88","1,3",MLr_vmm,14,"0,4",102,"1,768","1,768","3,2","El Carmen - Santander, Colombia",manual
2021-09-19 09:15:44,"6,771","-73,223","133,05","1,5",MLr_3,10,"0,8",125,"4,945","6,143","10,01","Zapatoca - Santander, Colombia",manual
2021-09-19 09:25:27,"6,771","-73,171","129,77","1,6",MLr_3,9,"0,9",135,"5,586","8,228","10,73","Los Santos - Santander, Colombia",manual
2021-09-19 09:29:45,"6,762","-73,227","123,2","1,5",MLr_3,6,"0,5",123,"7,719","7,237","10,2","Zapatoca - Santander, Colombia",manual
2021-09-19 09:56:15,"6,779","-73,18","133,52","1,6",MLr_3,10,"0,6",118,"4,829","6,411","8,17","Los Santos - Santander, Colombia",manual
2021-09-19 10:39:05,"6,741","-73,171","129,3","1,5",MLr_3,7,"0,9",136,"8,645","9,921","10,11","Los Santos - Santander, Colombia",manual
2021-09-19 11:11:15,"6,979","-73,673","99,35","1,2",MLr_vmm,11,"0,4",195,"2,546","2,546","3,7","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-19 11:30:40,"6,747","-73,199","137,03",2,MLr_3,18,1,63,"4,52","5,141","8,27","Villanueva - Santander, Colombia",manual
2021-09-19 12:54:45,"6,724","-73,184","132,11","1,6",MLr_3,9,"0,8",71,"6,487","6,682","8,97","Villanueva - Santander, Colombia",manual
2021-09-19 12:58:17,"7,274","-73,427","113,32","1,3",MLr_vmm,11,"0,2",88,"0,99","0,99",2,"Sabana de Torres - Santander, Colombia",manual
2021-09-19 13:46:52,"6,792","-73,24","136,33","2,2",MLr_3,18,1,113,"4,484","5,477","7,61","Zapatoca - Santander, Colombia",manual
2021-09-19 14:04:52,"6,788","-73,185","138,32","2,2",MLr_3,21,"0,9",63,"3,986","4,166","6,96","Los Santos - Santander, Colombia",manual
2021-09-19 14:11:12,"6,446","-73,486",125,"1,6",MLr_vmm,15,"0,8",90,"4,596","4,596",6,"Santa Helena del Opón - Santander, Colombia",manual
2021-09-19 14:11:50,"6,732","-73,129","133,98","1,9",MLr_3,11,"0,6",142,"5,222","6,02","8,52","Los Santos - Santander, Colombia",manual
2021-09-19 15:00:04,"6,711","-73,12","136,8","1,5",MLr_3,5,"0,4",144,"7,941","11,491","11,35","Jordán - Santander, Colombia",manual
2021-09-19 15:04:50,"6,771","-73,109",143,"1,3",MLr_3,7,"0,2",143,"1,838","1,838","2,4","Los Santos - Santander, Colombia",manual
2021-09-19 15:10:33,"6,818","-73,206","140,1","1,5",MLr_3,9,"0,1",128,"0,919","0,919","1,2","Zapatoca - Santander, Colombia",manual
2021-09-19 15:25:08,"6,777","-73,656","106,06","1,1",MLr_vmm,7,"0,2",166,"2,616","2,616","3,3","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-19 15:39:04,"6,766","-73,069","143,34","1,7",MLr_3,8,"0,1",148,"2,828","2,828","1,5","Los Santos - Santander, Colombia",manual
2021-09-19 15:49:22,"6,785","-73,138","144,41","1,4",MLr_3,8,"0,2",139,"1,697","1,697","2,3","Los Santos - Santander, Colombia",manual
2021-09-19 16:34:10,"6,787","-73,185","143,58","1,4",MLr_3,10,"0,2",132,"1,344","1,344","2,3","Los Santos - Santander, Colombia",manual
2021-09-19 17:18:13,"6,807","-73,175","145,57","1,6",MLr_3,9,"0,1",133,"1,131","1,131","1,5","Los Santos - Santander, Colombia",manual
2021-09-19 17:31:45,"6,782","-73,102","137,64","1,5",MLr_3,8,"0,3",143,"2,899","2,899","3,1","Los Santos - Santander, Colombia",manual
2021-09-19 20:00:36,"6,78","-73,175","137,62","2,1",MLr_3,20,"0,9",70,"4,079","4,734","7,15","Los Santos - Santander, Colombia",manual
2021-09-19 20:33:24,"6,775","-73,167","132,11","1,9",MLr_3,11,"0,6",135,"4,813","6,028","10,17","Los Santos - Santander, Colombia",manual
2021-09-19 21:45:33,"6,797","-73,154","145,65","1,5",MLr_3,10,"0,1",141,"0,495","0,495","0,7","Los Santos - Santander, Colombia",manual
2021-09-19 22:47:45,"6,765","-73,162","132,23",2,MLr_3,17,"0,8",120,"4,32","5,407","7,21","Los Santos - Santander, Colombia",manual
2021-09-20 01:20:41,"6,754","-73,257","130,7","1,6",MLr_3,10,"0,7",112,"5,089","6,309","8,83","Zapatoca - Santander, Colombia",manual
2021-09-20 02:57:34,"6,818","-73,153","143,28","1,5",MLr_3,8,"0,1",143,"0,707","0,707","0,7","Los Santos - Santander, Colombia",manual
2021-09-20 03:00:27,"6,749","-73,159","133,52","1,7",MLr_3,12,"0,9",72,"4,907","6,297","9,31","Los Santos - Santander, Colombia",manual
2021-09-20 03:03:22,"6,783","-73,171","141,48","1,9",MLr_3,16,"0,9",118,"4,612","5,991","8,76","Los Santos - Santander, Colombia",manual
2021-09-20 03:14:36,"5,969","-73,853","95,13","1,1",MLr_vmm,10,"0,5",138,"2,616","2,616","6,3","Sucre - Santander, Colombia",manual
2021-09-20 03:59:26,"6,762","-73,124","129,77","1,6",MLr_3,7,"0,8",92,"6,85","8,116","9,23","Los Santos - Santander, Colombia",manual
2021-09-20 04:05:34,"6,807","-73,186","144,73",1,MLr,8,"0,1",144,"0,99","0,99","1,5","Los Santos - Santander, Colombia",manual
2021-09-20 04:53:38,"6,783","-73,179","142,61",1,MLr,8,"0,2",142,"1,273","1,273","1,8","Los Santos - Santander, Colombia",manual
2021-09-20 05:25:02,"6,829","-73,146","130,7","1,2",MLr_3,8,"0,9",144,"7,212","7,212","11,3","Los Santos - Santander, Colombia",manual
2021-09-20 05:43:18,"7,559","-73,052","158,28","1,5",MLr_3,13,"0,2",143,"1,273","1,273","1,6","Suratá - Santander, Colombia",manual
2021-09-20 07:28:30,"6,809","-73,141","145,49","1,4",MLr_3,8,"0,3",192,"5,798","5,798","2,9","Los Santos - Santander, Colombia",manual
2021-09-20 08:20:35,"6,812","-73,165","152,03","2,3",MLr_3,61,"0,8",64,"1,131","1,131","2,4","Los Santos - Santander, Colombia",manual
2021-09-20 08:31:45,"6,783","-73,146","129,77","1,4",MLr_3,7,"0,8",138,"6,857","8,725","11,49","Los Santos - Santander, Colombia",manual
2021-09-20 08:37:10,"6,569","-73,071",127,"1,5",MLr_3,8,"0,2",180,"3,677","3,677","2,8","Curití - Santander, Colombia",manual
2021-09-20 08:48:21,"6,762","-73,166","143,58","1,5",MLr_3,10,"0,1",136,"1,131","1,131","1,2","Los Santos - Santander, Colombia",manual
2021-09-20 09:03:49,"6,768","-73,169","145,01","1,4",MLr_3,11,"0,1",135,"1,061","1,061","0,8","Los Santos - Santander, Colombia",manual
2021-09-20 09:21:03,"6,752","-73,151","146,29","1,2",MLr_3,9,"0,2",138,"1,414","1,414","2,5","Los Santos - Santander, Colombia",manual
2021-09-20 09:35:08,"6,777","-73,187","144,85","1,5",MLr_3,13,"0,3",132,"1,768","1,768","2,9","Los Santos - Santander, Colombia",manual
2021-09-20 09:41:06,"6,069","-73,324","142,07","2,1",MLr_3,24,1,100,"3,581","4,767","7,24","Gámbita - Santander, Colombia",manual
2021-09-20 10:27:31,"6,771","-73,167","134,45","1,7",MLr_3,10,"0,6",135,"4,894","6,772","8,77","Los Santos - Santander, Colombia",manual
2021-09-20 11:08:45,"6,772","-73,121","140,43","2,1",MLr_3,20,"1,1",68,"4,163","4,852","7,06","Los Santos - Santander, Colombia",manual
2021-09-20 11:49:15,"6,83","-73,273","147,37","1,4",MLr_2,12,"0,8",152,"6,505","6,505","7,5","Zapatoca - Santander, Colombia",manual
2021-09-20 11:56:37,"6,738","-73,177","137,85","2,4",MLr_3,23,"0,9",71,"3,661","4,619","6,66","Villanueva - Santander, Colombia",manual
2021-09-20 12:10:08,"6,534","-73,665","22,07","1,4",MLr_vmm,9,1,101,"4,274","3,129","9,05","Simacota - Santander, Colombia",manual
2021-09-20 12:25:19,"6,828","-73,068",152,"1,7",MLr_3,9,"0,8",145,"9,263","9,263","8,6","Los Santos - Santander, Colombia",manual
2021-09-20 12:45:14,"6,795","-73,181","150,39","1,5",MLr_3,8,"0,2",143,"1,697","1,697","2,1","Los Santos - Santander, Colombia",manual
2021-09-20 12:51:51,"6,801","-73,188","143,04","1,7",MLr_3,11,"0,3",144,"1,838","1,838","2,5","Los Santos - Santander, Colombia",manual
2021-09-20 13:45:03,"6,799","-73,184","143,1","1,4",MLr_3,8,"0,2",143,"2,121","2,121","2,6","Los Santos - Santander, Colombia",manual
2021-09-20 13:47:55,"6,786","-73,156","139,97","1,4",MLr_3,8,"0,2",140,"1,414","1,414","2,1","Los Santos - Santander, Colombia",manual
2021-09-20 14:02:58,"6,844","-73,143","128,64","1,4",MLr_3,8,"0,6",145,"4,95","4,95","7,8","Los Santos - Santander, Colombia",manual
2021-09-20 14:33:09,"6,804","-73,214","137,73","2,1",MLr_3,15,"1,1",128,"4,703","6,396","9,85","Zapatoca - Santander, Colombia",manual
2021-09-20 18:12:03,"6,8","-73,368","108,2","1,6",MLr_vmm,10,1,116,"5,732","6,032","9,11","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-20 20:58:51,"6,778","-73,179","139,26","2,6",MLr_3,25,"0,9",64,"3,927","4,171","6,92","Los Santos - Santander, Colombia",manual
2021-09-20 21:40:11,"6,8","-73,184","144,77","2,3",MLr_3,22,"1,2",132,"4,29","6,508","7,94","Los Santos - Santander, Colombia",manual
2021-09-20 22:16:51,"6,797","-73,196","148,35","1,8",MLr_3,12,"0,7",130,"3,111","3,111","6,3","Los Santos - Santander, Colombia",manual
2021-09-20 23:14:55,"6,548","-73,774","80,96","1,2",MLr_vmm,8,"0,7",182,"6,718","6,718","10,8","Vélez - Santander, Colombia",manual
2021-09-20 23:21:10,"6,824","-73,103","141,57","1,6",MLr_3,8,"0,8",141,"4,455","4,455","7,4","Los Santos - Santander, Colombia",manual
2021-09-20 23:49:17,"6,758","-73,141","133,52","1,9",MLr_3,13,"1,3",122,"5,735","7,39","9,57","Los Santos - Santander, Colombia",manual
2021-09-21 00:56:43,"6,522","-73,496","113,92","2,2",MLr_vmm,39,"0,7",54,"1,485","1,485","2,7","El Carmen - Santander, Colombia",manual
2021-09-21 01:52:49,"6,724","-73,15","127,89","1,7",MLr_3,10,"0,5",114,"5,422","5,447","8,63","Villanueva - Santander, Colombia",manual
2021-09-21 02:01:40,"6,779","-73,188","133,98","1,7",MLr_3,9,"0,5",132,"4,856","6,811","8,79","Los Santos - Santander, Colombia",manual
2021-09-21 02:58:05,"6,787","-73,197","128,36","1,6",MLr_3,10,"0,6",131,"5,364","7,064","9,47","Los Santos - Santander, Colombia",manual
2021-09-21 03:27:42,"6,762","-73,146","139,14","1,8",MLr_3,14,"0,9",121,"5,729","7,666","8,25","Los Santos - Santander, Colombia",manual
2021-09-21 03:34:26,"6,732","-73,197","134,92","1,7",MLr_3,9,"0,5",133,"6,66","8,503","8,8","Villanueva - Santander, Colombia",manual
2021-09-21 04:23:24,"6,749","-73,141","133,05","1,6",MLr_3,12,"0,8",140,"5,347","7,389","8,67","Los Santos - Santander, Colombia",manual
2021-09-21 05:16:09,"6,787","-73,206","134,92","1,6",MLr_3,6,"0,5",130,"7,31","10,188","10,35","Zapatoca - Santander, Colombia",manual
2021-09-21 05:24:01,"6,826","-73,185","144,49","1,8",MLr_3,23,"0,2",130,"0,849","0,849",1,"Zapatoca - Santander, Colombia",manual
2021-09-21 05:32:39,"6,757","-73,161",146,"1,4",MLr_3,7,"0,2",138,"2,899","2,899","2,8","Los Santos - Santander, Colombia",manual
2021-09-21 05:57:50,"6,82","-73,205",144,"1,8",MLr_3,31,"0,5",128,"1,344","1,344","1,9","Zapatoca - Santander, Colombia",manual
2021-09-21 06:05:05,"5,874","-73,645","111,6","1,7",MLr_3,13,"0,7",96,"4,11","4,762","8,48","Puente Nacional - Santander, Colombia",manual
2021-09-21 07:09:06,"6,745","-73,167","133,98","2,2",MLr_3,19,"1,1",72,"4,3","4,703","7,02","Los Santos - Santander, Colombia",manual
2021-09-21 07:13:35,"6,755","-73,401","120,37","1,4",MLr_vmm,15,"0,4",72,"1,626","1,626",3,"San Vicente de Chucurí - Santander, Colombia",manual
2021-09-21 07:48:08,"6,018","-74,259","15,83","1,1",MLr_vmm,17,"0,7",72,"1,414","1,414","2,5","Bolivar - Santander, Colombia",manual
2021-09-21 07:53:54,"6,905","-73,32","118,11","1,5",MLr_vmm,12,"0,3",85,"1,838","1,838",2,"Betulia - Santander, Colombia",manual
2021-09-21 07:54:36,"6,783","-73,21","142,42","1,7",MLr_3,13,"1,1",123,"5,874","6,286","8,43","Zapatoca - Santander, Colombia",manual
2021-09-21 07:56:19,"6,749","-73,197","138,67","1,8",MLr_3,15,1,129,"4,673","6,823","7,98","Villanueva - Santander, Colombia",manual
2021-09-21 10:40:59,"6,746","-73,183","135,74","2,8",MLr_3,29,"0,8",64,"3,533","4,332","6,37","Villanueva - Santander, Colombia",manual
2021-09-21 11:41:56,"6,738","-73,202","142,77","3,2",MLr_3,34,1,63,"4,386","4,755","6,3","Villanueva - Santander, Colombia",manual
2021-09-21 13:04:22,"6,703","-73,137","128,83","1,9",MLr_3,12,"1,1",142,"7,161","9,621","9,29","Jordán - Santander, Colombia",manual
2021-09-21 13:45:47,"6,694","-73,184","127,42","2,5",MLr_3,10,"0,8",136,"5,599","6,786","9,26","Barichara - Santander, Colombia",manual
2021-09-21 18:29:20,"6,801","-73,183","144,18","2,5",MLr_3,25,"1,3",63,"4,44","5,11",7,"Los Santos - Santander, Colombia",manual
2021-09-21 18:44:49,"6,703","-73,197","130,23","1,9",MLr_3,13,"1,2",134,"7,785","8,531","9,83","Barichara - Santander, Colombia",manual
2021-09-21 20:22:35,"6,966","-73,158","148,67","1,7",MLr_3,7,"0,1",159,"1,697","1,697","1,6","Girón - Santander, Colombia",manual
2021-09-21 20:41:19,"6,797","-73,168","143,72",2,MLr_3,12,"0,1",142,"0,707","0,707","0,9","Los Santos - Santander, Colombia",manual
2021-09-21 23:46:28,"6,792","-73,373","106,33","1,5",MLr_vmm,7,"0,4",115,"5,467","5,702","9,94","San Vicente de Chucurí - Santander, Colombia",manual
2021-09-22 01:10:28,"6,771","-73,176","129,3","1,6",MLr_3,9,"0,4",134,"5,751","6,415","10,14","Los Santos - Santander, Colombia",manual
2021-09-22 01:18:13,"6,733","-73,153","136,91","2,3",MLr_3,23,1,66,"4,864","4,444","7,24","Los Santos - Santander, Colombia",manual
2021-09-22 01:45:43,"6,762","-73,154","141,95","1,9",MLr_3,15,"0,9",66,"6,176","5,288","8,25","Los Santos - Santander, Colombia",manual
2021-09-22 01:45:56,"6,773","-73,148","132,34","1,9",MLr_3,18,"0,8",113,"5,191","5,566","7,68","Los Santos - Santander, Colombia",manual
2021-09-22 03:14:28,"6,828","-73,238","127,19","1,7",MLr_3,9,"0,9",120,"7,289","6,729","10,21","Zapatoca - Santander, Colombia",manual
